"uid","domainID","siteID","plotID","trapCoordinate","date","eventID","trapStatus","duplicateTrapCoordinateQF"
"4DAE9647DA6441629C96D0179CAD6B99","D03","JERC","JERC_005","J6","2014-05-20","MAM.JERC.2014.06",1,0
"DA5C33542D054ED08B10533B977CC386","D03","JERC","JERC_005","J4","2014-05-20","MAM.JERC.2014.06",1,0
"2AB909F162014B86AD2F9A66E53D0DF0","D03","JERC","JERC_005","J8","2014-05-20","MAM.JERC.2014.06",1,0
"BA3527E4F8B74EA7BFABF5967888058A","D03","JERC","JERC_005","J3","2014-05-20","MAM.JERC.2014.06",5,0
"469B39CC6E804A99AE5C27A4DEDE2469","D03","JERC","JERC_005","J1","2014-05-20","MAM.JERC.2014.06",1,0
"E57BF5385B214E91A0BA62CAA3789632","D03","JERC","JERC_005","F10","2014-05-20","MAM.JERC.2014.06",1,0
"D467AF30ECA54AD5BB0E310B77D3ADF0","D03","JERC","JERC_005","H8","2014-05-20","MAM.JERC.2014.06",1,0
"B13E5EE54B9D475A92F75E1DF1869652","D03","JERC","JERC_005","H6","2014-05-20","MAM.JERC.2014.06",1,0
"70104B3482154C0FB2C0568FCE3B370E","D03","JERC","JERC_005","H4","2014-05-20","MAM.JERC.2014.06",1,0
"AA8A84FF15604E2FA82583D550DDF88A","D03","JERC","JERC_005","H2","2014-05-20","MAM.JERC.2014.06",1,0
"8630CEE2AFF84004B282638C537F258C","D03","JERC","JERC_005","I1","2014-05-20","MAM.JERC.2014.06",1,0
"08135EC40B3749A785139FB901F4F2F5","D03","JERC","JERC_006","J2","2014-05-20","MAM.JERC.2014.06",6,0
"5ACA54D670A54A7C940956812045B0B2","D03","JERC","JERC_005","I7","2014-05-20","MAM.JERC.2014.06",1,0
"C68B4FACF32E4C9E838B6D4ED414DB7E","D03","JERC","JERC_006","J3","2014-05-20","MAM.JERC.2014.06",6,0
"3DB4EDF4B80D43CE8419FFB172155294","D03","JERC","JERC_005","I9","2014-05-20","MAM.JERC.2014.06",1,0
"E4BD444865BF4A369C48BB3B51AF2AD3","D03","JERC","JERC_006","J5","2014-05-20","MAM.JERC.2014.06",6,0
"AE9EC77033F84B9189F13F2ED9EC3D33","D03","JERC","JERC_005","I3","2014-05-20","MAM.JERC.2014.06",1,0
