"uid","domainID","siteID","plotID","date","night","eventID","setTraps","disturbedTraps","samplingEffort","samplingProtocol","identificationReferences","remarks","duplicateNightQF","missingRecordsPerBoutQF"
"F9FFB599FD0C41A48980F258ECDCE013","D03","DSNY","DSNY_009","2013-07-16",1,"MAM.DSNY.2013.07",100,0,100,"NEON.DOC.000481","NEON.DOC.002167",,0,0
"8EBEC5E59A174889919DB16F7C881C3F","D03","DSNY","DSNY_004","2013-07-16",1,"MAM.DSNY.2013.07",100,2,98,"NEON.DOC.000481","NEON.DOC.002167",,0,0
"00F5C485BBE54CCE908BE5B72BC6D02E","D03","DSNY","DSNY_001","2013-07-16",1,"MAM.DSNY.2013.07",99,2,97,"NEON.DOC.000481","NEON.DOC.002167",,0,0
"245381F276BA49A5AC0FD2B0C911790B","D03","DSNY","DSNY_004","2013-07-17",2,"MAM.DSNY.2013.07",100,0,100,"NEON.DOC.000481","NEON.DOC.002167",,0,0
"5F3AE2DBF3934DFBBBF1687D00D2C479","D03","DSNY","DSNY_001","2013-07-17",2,"MAM.DSNY.2013.07",100,6,94,"NEON.DOC.000481","NEON.DOC.002167",,0,0
"0A4CAC6356294C5F93606B8FE6C98C03","D03","DSNY","DSNY_009","2013-07-17",2,"MAM.DSNY.2013.07",100,11,89,"NEON.DOC.000481","NEON.DOC.002167",,0,0
"5711D6982F754003A2591CEF8DADBF01","D03","DSNY","DSNY_001","2013-07-18",3,"MAM.DSNY.2013.07",100,1,99,"NEON.DOC.000481","NEON.DOC.002167",,0,0
"AD54E54895E14CCEA3827E2EDBF856C0","D03","DSNY","DSNY_004","2013-07-18",3,"MAM.DSNY.2013.07",100,0,100,"NEON.DOC.000481","NEON.DOC.002167",,0,0
"16FA77C084484E0C926A17717E9D15CD","D03","DSNY","DSNY_009","2013-07-18",3,"MAM.DSNY.2013.07",100,0,100,"NEON.DOC.000481","NEON.DOC.002167",,0,0
"26503449E6F147538A1CB8B82CA093F4","D03","DSNY","DSNY_016","2013-07-30",1,"MAM.DSNY.2013.08",100,0,100,"NEON.DOC.000481","NEON.DOC.002167","cows in field",0,0
"886DF449586146D5BA3E5FE8CC788ED4","D03","DSNY","DSNY_005","2013-07-30",1,"MAM.DSNY.2013.08",100,0,100,"NEON.DOC.000481","NEON.DOC.002167",,0,0
"4C635663394F4E2CBD9808D6848D6B12","D03","DSNY","DSNY_016","2013-07-31",2,"MAM.DSNY.2013.08",100,17,83,"NEON.DOC.000481","NEON.DOC.002167","ENTIRE PLOT IN COW PASTURE, cows and coyotes in field",0,0
"A9940E7094584B88A130DBD27886799F","D03","DSNY","DSNY_005","2013-07-31",2,"MAM.DSNY.2013.08",100,0,100,"NEON.DOC.000481","NEON.DOC.002167",,0,0
"C4AFAB7FD8B2406C925C737994375F1E","D03","DSNY","DSNY_009","2013-09-03",1,"MAM.DSNY.2013.09",100,0,100,"NEON.DOC.000481","NEON.DOC.002167",,0,1
"EB9F1F48FF0448419BE31B4E78731346","D03","DSNY","DSNY_001","2013-09-03",1,"MAM.DSNY.2013.09",100,2,98,"NEON.DOC.000481","NEON.DOC.002167",,0,1
"F8AF8AF00153484795224BBF90BB8F16","D03","DSNY","DSNY_004","2013-09-03",1,"MAM.DSNY.2013.09",99,0,99,"NEON.DOC.000481","NEON.DOC.002167",,0,1
"4B764344018D497A97F463A5FA342655","D03","DSNY","DSNY_001","2013-09-04",2,"MAM.DSNY.2013.09",100,0,100,"NEON.DOC.000481","NEON.DOC.002167",,0,1
"7BC8ACEF2319415CBCA9EB9892B6575D","D03","DSNY","DSNY_009","2013-09-04",2,"MAM.DSNY.2013.09",100,1,99,"NEON.DOC.000481","NEON.DOC.002167",,0,1
"90B3134E93C74EAFA20F093961199A40","D03","DSNY","DSNY_004","2013-09-04",2,"MAM.DSNY.2013.09",100,1,99,"NEON.DOC.000481","NEON.DOC.002167",,0,1
